0.805,71.891,0.24182,90.82
1.29,19.901,0.99379,80.896
1.26,18.049,1.0805,75.372
1.3,18.644,1.3693,76.049
1.325,19.254,1.037,76.703
1.225,17.408,0.81538,79.033
1.245,18.222,0.89195,78.312
1.195,17.915,0.81633,79.419
1.3,19.298,1.0203,78.531
1.31,17.979,1.0836,76.805
1.33,18.675,1.2412,75.32
1.09,18.969,0.53568,87.587
1.095,19.98,0.45057,88.329
1.1,18.488,0.50638,85.412
1.2,17.341,0.95099,78.598
1.265,19.142,0.9683,78.786
1.225,18.106,0.87715,79.219
1.31,17.849,1.0272,73.088
1.27,17.752,1.0253,75.997
1.3,18.386,1.2323,75.862
1.26,16.742,0.89337,73.717
1.245,16.381,1.0094,72.617
1.28,16.785,1.124,74.032
1.275,17.975,1.3187,75.143
1.245,16.925,1.1568,74.552
1.25,18.112,1.295,75.375
1.26,17.675,1.1855,76.854
1.365,20.156,1.6165,76.502
1.19,16.32,0.89479,73.725
1.405,19.751,1.4607,71.795
1.275,17.671,1.1512,74.25
1.27,17.409,1.2832,74.522
1.3,18.443,1.5055,74.2
1.295,16.536,1.5091,71.982
1.335,18.46,1.4333,74
1.26,16.996,1.1824,74.985
1.325,19.506,1.2875,76.81
1.305,17.071,1.347,72.403
1.315,17.939,1.5342,74.102
1.3,18.069,1.4568,74.62
1.305,17.813,1.5096,74.591
1.35,17.616,1.3387,70.875
1.335,18.215,1.3603,73.333
1.34,18.276,1.2485,72.161
1.265,17.018,1.2541,76.33
1.31,17.926,1.6023,72.91
1.375,17.736,1.6916,69.928
1.345,18.74,1.6622,72.275
1.295,18.338,1.4628,75.665
1.335,19.431,1.5765,75.556
1.28,18.783,1.1979,77.789
1.3,18.829,1.1249,74.586
1.275,16.681,1.2804,70.709
1.28,16.469,1.2377,74.059
1.305,17.594,1.2269,73.931
1.315,17.228,0.98755,73.384
1.285,17.958,1.1096,75.861
1.275,19.254,1.137,77.981
1.3,18.468,1.1423,75.806
1.2,16.298,1.0576,76.041
1.24,16.133,1.1582,73.991
1.32,18.015,1.1396,73.745
1.32,17.918,1.0292,72.355
1.25,16.711,0.95011,73.671
1.27,18.023,1.2796,76.691
1.225,16.999,1.2736,76.726
1.255,18.458,1.343,78.203
1.275,17.378,1.0586,75.121
1.285,17.182,1.1663,75.489
1.275,17.214,1.0419,73.922
1.235,17.45,1.0706,78.299
1.235,17.113,0.90734,74.958
1.2,18.216,0.85381,81.783
1.19,18.633,0.9891,81.25
1.215,17.991,1.0442,79.523
1.275,17.386,1.1848,77.141
1.24,17.283,1.1224,75.503
1.265,17.965,1.0831,74.875
1.25,18.169,1.1019,78.473
1.21,17.57,0.8656,79.811
1.2,17.57,0.86082,79.522
1.25,18.99,0.94458,79.164
1.135,17.949,0.81535,83.748
1.22,17.768,0.89309,78.671
1.13,16.168,0.86886,78.614
1.28,17.796,0.97832,75.738
1.205,16.6,0.92545,77.559
1.21,17.233,0.87414,77.195
1.13,17.456,0.58611,82.514
1.13,17.946,0.58603,81.535
1.145,19.081,0.70548,84.062
1.145,16.879,0.81063,80.104
1.135,17.617,0.82004,84.027
1.145,17.437,0.73515,81.275
1.15,18.427,0.69422,80.825
1.13,15.984,0.64114,79.556
1.165,17.203,0.8405,80.485
1.235,18.422,0.98246,77.36
1.205,15.906,0.91205,74.043
1.255,17.994,1.2339,79.23
1.235,17.628,0.91611,79.449
1.22,18.559,0.93368,81.971
1.21,16.731,0.88337,76.227
1.325,19.263,1.1573,75.095
1.285,18.205,1.2168,76.25
1.305,18.22,1.5289,74.409
1.345,18.941,1.5301,74.822
1.26,16.803,1.5372,74.446
1.285,18.721,1.3077,77.709
1.33,19.094,1.4607,75.274
1.265,16.705,1.2715,75.489
1.35,18.297,1.4062,72.934
1.275,18.136,1.2912,75.655
1.335,19.093,1.174,76.639
1.235,17.57,0.93645,77.931
1.24,17.29,1.3735,76.9
1.225,16.229,1.2945,76.03
1.23,16.968,1.0504,76.798
1.225,17.95,0.80548,78.499
1.195,18.985,0.66215,81.496
1.165,17.838,0.70176,79.124
1.17,17.504,0.81723,81.166
1.225,18.176,0.9548,80.621
1.215,19.367,0.99654,80.39
1.215,17.714,0.90414,78.215
1.275,17.983,1.2465,75.71
1.265,16.808,0.95322,73.819
1.225,17.645,0.82652,77.518
1.235,18.046,0.91736,78.333
1.225,18.501,0.91837,79.674
1.225,17.837,0.88859,78.513
1.215,19.184,0.89803,80.852
1.195,18.89,0.84934,81.314
1.13,17.559,0.65314,82.058
1.225,20.152,0.65104,82.463
1.175,18.202,0.62962,81.252
1.16,18.676,0.6177,82.329
1.245,20.935,0.75982,83.085
1.16,19.908,0.78257,86.23
1.165,18.678,0.76503,82.629
1.27,21.031,0.81654,80.645
1.29,19.245,1.0652,78.392
1.255,17.828,1.0322,78.754
1.29,18.776,0.902,76.731
1.35,20.023,1.0049,76.519
1.245,19.895,0.79957,80.381
1.205,18.961,0.78153,80.304
1.245,19.842,0.91423,82.061
1.215,18.399,0.92636,79.517
1.195,17.29,0.86426,79.796
1.265,19.105,0.798,77.527
1.19,18.005,0.58292,80.21
1.225,19.452,0.78626,81.034
1.165,17.017,0.72831,79.377
1.25,17.128,1.0226,75.335
1.225,16.616,1.0147,75.414
1.225,16.086,1.0043,75.436
1.27,17.947,0.93467,75.763
1.285,18.063,0.99598,76.031
1.355,17.974,1.2234,72.645
1.19,18.843,0.69162,79.986
1.23,19.366,0.82605,81.891
1.29,18.942,1.0698,75.426
1.265,17.699,1.2283,76.445
1.235,16.381,0.90992,73.986
1.335,19.722,1.1184,75.919
1.215,17.897,0.99419,80.263
1.21,17.15,0.75686,77.618
1.26,18.281,0.9258,77.57
1.285,18.579,0.91391,74.805
1.195,17.748,0.86914,80.67
1.28,17.851,1.2934,77.493
1.12,16.897,0.72878,80.509
1.22,18.269,0.95977,78.557
1.22,18.237,0.80488,78.878
1.205,15.653,0.84823,73.983
1.315,17.89,1.1178,75.035
1.3,18.158,1.0037,76.436
1.3,18.784,1.1272,75.643
1.33,19.298,1.4562,74.437
1.445,21.77,1.7496,74.851
1.34,19.904,1.4856,76.818
1.355,19.626,1.5539,75.253
1.355,19.069,1.3454,73.556
1.365,18.718,1.2951,74.161
1.33,18.242,1.2313,73.198
1.41,20.838,1.6668,74.883
1.335,19.637,1.5581,77.216
1.275,17.866,1.1395,75.049
1.29,18.007,1.1525,74.314
1.34,18.039,1.4229,73.348
1.325,17.102,1.1095,71.524
1.3,17.904,1.0249,73.525
1.235,17.061,1.0026,76.362
1.31,18.492,1.2006,75.25
1.285,19.162,1.1174,77.747
1.245,18.698,0.89138,77.948
1.23,17.297,0.82767,75.944
1.225,16.961,0.90064,76.514
1.235,19.102,0.77979,79.492
1.29,19.504,0.96456,77.673
1.26,18.392,0.99819,78.314
1.29,19.452,1.2848,77.203
1.27,18.91,1.0733,78.075
1.29,19.844,0.87512,78.614
1.235,18.502,0.94386,78.632
1.335,18.794,1.1864,74.276
1.3,19.284,1.0681,75.589
1.265,19.339,0.97884,77.937
1.29,18.063,0.95641,74.704
1.315,17.44,1.2126,73.586
1.34,19.513,1.3901,76.723
1.27,17.206,1.096,75.372
1.295,17.646,1.0745,72.142
1.245,17.105,1.1039,74.329
1.205,18.96,0.7473,80.318
1.175,15.758,0.78024,76.501
1.325,16.793,1.3745,71.852
1.24,17.609,0.87931,74.863
1.2,17.704,0.87551,77.546
1.215,16.79,0.88078,76.719
1.32,17.941,1.1841,74.218
1.275,16.426,1.3736,70.764
1.27,17.338,0.90554,75.471
1.15,15.974,0.62739,75.373
1.13,17.361,0.53842,79.134
1.225,19.185,0.81861,79.63
1.135,19.105,0.72198,84.621
1.19,20.491,0.75671,83.156
1.21,18.278,0.81953,78.248
1.17,15.966,0.68166,74.25
1.185,17.472,0.73329,76.616
1.36,20.562,0.94331,74.365
1.195,17.245,0.7182,76.404
1.29,19.591,0.87201,78.696
1.2,15.332,0.87445,74.431
1.25,19.467,0.97663,78.365
1.28,20.005,1.0705,77.967
1.275,18.571,1.0615,75.522
1.335,20.424,1.1304,76.958
1.25,17.994,0.95691,75.793
1.225,17.156,0.80073,75.515
1.275,20.452,0.91847,80.571
1.325,18.907,1.36,72.082
1.33,19.394,1.0162,75.635
1.245,18.014,0.97246,77.025
1.26,18.994,0.86232,77.344
1.26,18.41,0.79623,76.309
1.285,19.911,0.98693,78.505
1.24,17.345,1.0312,75.745
1.28,18.419,0.97066,74.939
1.305,19.109,1.2573,78.144
1.285,18.608,1.3714,77.01
1.31,18.613,1.4176,73.774
1.285,17.515,1.2288,72.326
1.315,17.084,1.2017,70.291
1.27,16.427,1.0331,73.319
1.28,18.503,1.0982,75.758
1.3,20.191,1.0526,77.581
1.285,18.539,1.1408,75.792
1.3,18.707,1.12,78.276
1.28,17.763,1.0278,73.883
1.365,21.078,1.2623,77.565
1.26,18.551,1.0633,76.862
1.335,19.834,1.2781,76.187
1.355,17.958,1.3667,71.863
1.365,19.78,1.4362,74.202
1.345,19.55,1.3465,77.622
1.255,16.592,1.2124,72.629
1.26,16.459,1.0706,74.118
1.245,17.977,0.9349,76.269
1.245,16.446,0.78295,73.78
1.25,19.207,0.69671,77.596
1.2,17.184,0.83807,79.605
1.28,16.86,1.0686,74.269
1.28,16.395,1.0629,70.955
1.275,16.463,1.1571,72.109
1.34,18.522,1.3849,73.706
1.335,18.879,1.4616,74.194
1.33,18.187,1.7229,73.16
1.355,19.201,1.432,73.766
1.355,19.045,1.2502,74.652
1.285,16.394,1.1905,72.721
1.31,18.31,1.3534,74.986
1.3,18.348,1.2246,76.557
1.25,17.855,1.0993,76.197
1.295,19.686,1.1088,78.116
1.29,18.518,1.1941,76.841
1.28,17.721,1.2798,75.733
1.29,17.714,1.1467,74.118
1.35,18.735,1.4142,72.193
1.37,18.857,1.7508,73.223
1.38,19.555,1.6894,73.95
1.3,17.65,1.2447,74.384
1.275,18.263,1.4143,76.905
1.23,16.755,1.2238,74.159
1.245,17.647,1.0797,76.227
1.275,18.327,0.98125,77.163
1.275,17.597,1.057,73.81
1.27,17.428,1.0851,75.453
1.3,18.7,1.2015,76.433
1.29,18.488,1.3227,75.535
1.32,19.128,1.2523,75.117
1.255,17.395,1.1068,74.709
1.25,17.425,1.035,75.162
1.2,17.473,0.91776,75.563
1.2,17.444,0.7445,77.854
1.205,17.045,0.78935,76.97
1.255,18.614,0.89859,79.077
1.21,17.612,0.86202,79.566
1.18,14.582,1.1559,73.4
1.335,18.239,1.2625,65.125
1.215,17.994,1.0373,74.185
1.115,17.904,0.8043,69.346
1.285,17.218,1.5705,64.312
1.08,18.974,0.50922,72.9
1.055,15.117,0.83204,78.358
1.32,20.126,1.1047,76.081
1.195,17.428,0.96193,78.252
1.195,18.039,0.88257,81.205
1.25,18.263,0.90423,78.031
1.265,18.123,1.1407,79.095
1.26,18.094,1.0092,78.293
1.29,17.646,1.147,74.346
1.335,20.472,1.2941,78.216
1.295,20.803,1.2786,80.431
1.28,18.94,1.3229,78.777
1.35,19.73,1.2748,75.846
1.295,18.255,1.109,74.488
1.27,17.299,1.2711,75.328
1.34,19.121,1.3068,74.063
1.33,18.18,1.3365,73.347
1.27,17.459,0.95675,75.185
1.38,20.082,1.5778,75.316
1.325,17.602,1.1612,71.358
1.25,19.217,1.0543,78.75
1.215,16.94,0.88853,76.109
1.32,17.969,1.5772,72.399
1.32,17.811,1.2934,72.913
1.225,18.357,0.8755,77.942
1.27,16.569,1.2755,73.485
1.37,19.509,1.3539,74.882
1.325,20.399,1.6339,79.129
1.295,18.831,1.2237,76.109
1.26,18.162,1.0776,79.227
1.29,19.03,1.0954,78.378
1.265,18.761,1.0384,78.028
1.245,18.427,0.98498,78.169
1.225,17.228,0.85512,76.501
1.27,18.507,1.1975,75.955
1.34,19.831,1.4436,77.018
1.265,18.576,1.3226,77.385
1.28,18.936,1.3333,78.537
1.3,18.019,1.2024,75.278
1.275,18.453,0.93628,76.178
1.11,19.048,0.56247,80.275
1.32,18.21,1.1636,61.167
1.29,15.42,1.5049,62.318
1.22,18.504,0.84015,73.018
1.27,16.583,1.458,73.483
1.27,18.419,1.1261,77.504
1.245,18.883,0.9152,80.085
1.21,19.19,0.75428,81.662
1.225,18.439,0.69684,78.913
1.225,18.776,0.65696,78.392
1.175,18.967,0.66125,83.202
1.24,19.115,0.85976,80.754
1.25,18.371,0.9122,78.389
1.2,17.799,0.83389,78.364
1.21,17.592,0.82805,77.795
1.265,18.963,0.84805,75.491
1.275,19.861,0.73629,79.254
1.225,17.472,0.75399,75.103
1.355,21.018,1.1105,77.234
1.355,20.419,1.0627,78.455
1.28,19.448,1.0053,78.253
1.275,17.83,1.0614,74.868
1.335,19.772,1.1937,76.571
1.27,19.582,0.90711,80.573
1.225,16.859,0.75581,74.604
1.295,17.678,0.93698,74.381
1.325,19.435,1.1505,75.812
1.34,20.454,1.1384,77.894
1.26,18.7,1.3003,77.579
1.28,17.404,1.0667,75.937
1.365,19.745,1.229,71.047
1.205,15.484,1.1045,70.765
1.25,17.655,1.0245,75.245
1.235,17.027,0.919,72.97
1.21,17.443,0.75628,76.393
1.22,18.015,0.79443,76.036
1.245,19.903,0.91595,77.714
1.175,17.534,0.88612,80.641
1.305,20.511,0.96028,80.673
1.2,19.45,0.72082,82.097
1.17,17.188,0.73916,79.057
1.21,17.514,0.70718,78.782
1.205,19.866,0.72379,82.78
1.125,18.294,0.54714,84.422
1.255,18.41,1.022,78.661
1.31,19.564,1.3326,77.732
1.315,18.9,1.5002,74.865
1.32,16.596,1.3942,71.861
1.365,19.249,1.3717,73.488
1.29,18.121,1.0601,75.382
1.195,17.285,0.842,78.391
1.23,18.82,0.81521,78.993
1.205,18.547,0.74985,80.675
1.215,21.014,0.77434,83.779
1.135,17.999,0.6691,81.268
1.18,18.274,0.66272,82.375
1.18,19.444,0.67049,83.829
1.2,16.93,0.76158,76.719
1.32,19.812,1.222,69.109
1,10.871,0.65306,59.836
1.315,17.268,1.8977,56.882
1.295,20.184,0.93015,70.859
1.265,18.917,1.3034,73.981
1.155,14.916,1.0737,61.451
1.345,29.555,0.75215,76.357
1.13,20.252,0.54143,83.093
1.265,17.876,0.96709,75.437
1.135,19.328,0.46313,80.986
1.22,19.968,0.78646,82.28
1.17,19.572,0.72517,83.198
1.21,19.065,0.76627,81.367
1.21,19.703,0.83712,81.931
1.125,18.68,0.63409,84.206
1.27,19.861,0.9188,79.74
1.29,19.469,0.85221,77.823
1.21,18.244,0.72849,79.245
1.22,18.234,0.8862,78.259
1.29,19.217,1.1383,77.967
1.295,20.325,1.0706,79.698
1.215,18.605,0.96711,78.739
1.28,18.057,1.1103,75.469
1.23,18.479,0.78204,78.37
1.205,17.836,0.91187,78.156
1.265,19.095,1.0114,78.197
1.23,19.369,0.95599,81.61
1.22,18.345,0.84343,79.943
